,customer_id,sales,units,orders,unique_products_bought,unique_payments_used,unique_categories_bought,aov,aur,upt,category_a_sales,category_b_sales,category_c_sales,category_d_sales,category_e_sales,category_a_units,category_b_units,category_c_units,category_d_units,category_e_units,payment_cash,payment_credit,payment_debit,payment_gc,payment_others,email_subscribed,omni_shopper,age,hh_income,cluster,embedding_x,embedding_y
475,476,3970,18,8,7,3,3,496.25,220.55555555555557,2.25,0.4861460957178841,0.0755667506297229,0.4382871536523929,0.0,0.0,0.5,0.1111111111111111,0.3888888888888889,0.0,0.0,0.0,0.4005037783375315,0.4130982367758186,0.1863979848866498,0.0,0,0,35,268000,2,6.895413,10.319199
476,477,14125,48,19,14,5,5,743.421052631579,294.2708333333333,2.526315789473684,0.495575221238938,0.0361061946902654,0.2906194690265486,0.1522123893805309,0.0254867256637168,0.375,0.0833333333333333,0.3125,0.1041666666666666,0.125,0.0127433628318584,0.4884955752212389,0.4506194690265486,0.0353982300884955,0.0127433628318584,1,0,46,193000,0,2.9269753,-2.968316
477,478,1750,5,4,3,2,2,437.5,350.0,1.25,0.9714285714285714,0.0,0.0,0.0,0.0285714285714285,0.8,0.0,0.0,0.0,0.2,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,1,1,56,568000,5,-5.0806546,8.26148
478,479,4135,13,7,7,3,4,590.7142857142857,318.0769230769231,1.8571428571428568,0.7388149939540508,0.0,0.0701330108827085,0.1330108827085852,0.0580411124546553,0.5384615384615384,0.0,0.0769230769230769,0.0769230769230769,0.3076923076923077,0.0,0.4824667472793228,0.2515114873035066,0.2660217654171705,0.0,1,0,46,671000,1,0.8553909,8.377139
479,480,2590,12,6,5,3,4,431.6666666666667,215.83333333333331,2.0,0.4401544401544401,0.1042471042471042,0.4343629343629344,0.0,0.0212355212355212,0.3333333333333333,0.1666666666666666,0.4166666666666667,0.0,0.0833333333333333,0.0,0.7451737451737451,0.1505791505791505,0.1042471042471042,0.0,1,0,64,675000,1,2.9006863,9.577872
480,481,2490,10,5,5,1,3,498.0,249.0,2.0,0.4819277108433735,0.1847389558232931,0.3333333333333333,0.0,0.0,0.3,0.4,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,32,457000,1,2.737316,9.149986
481,482,4920,14,7,7,3,3,702.8571428571429,351.42857142857144,2.0,0.7784552845528455,0.0,0.0589430894308943,0.1626016260162601,0.0,0.7857142857142857,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.5040650406504065,0.3252032520325203,0.1707317073170731,0.0,0,0,32,102000,2,9.3232565,9.803857
482,483,1570,6,3,3,2,3,523.3333333333334,261.6666666666667,2.0,0.5095541401273885,0.1719745222929936,0.3184713375796178,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3184713375796178,0.6815286624203821,0.0,0.0,1,0,27,861000,1,2.6226637,9.213576
483,484,3170,13,7,4,3,3,452.8571428571428,243.84615384615384,1.8571428571428568,0.0,0.0,0.5110410094637224,0.4258675078864353,0.0630914826498422,0.0,0.0,0.4615384615384615,0.2307692307692307,0.3076923076923077,0.1577287066246056,0.7476340694006309,0.0946372239747634,0.0,0.0,1,0,33,591000,1,2.4481633,9.683822
484,485,14295,48,21,15,3,5,680.7142857142857,297.8125,2.2857142857142856,0.3438265127667016,0.04966771598461,0.1752360965372507,0.4162294508569429,0.0150402238544945,0.3125,0.125,0.2083333333333333,0.2708333333333333,0.0833333333333333,0.0,0.7023434767401189,0.0664568030779993,0.2311997201818817,0.0,1,0,55,910000,0,3.0257497,-2.706277
485,486,6455,21,10,9,5,5,645.5,307.3809523809524,2.1,0.4159566227730441,0.0232378001549186,0.3028659953524399,0.2323780015491866,0.0255615801704105,0.3333333333333333,0.0476190476190476,0.3333333333333333,0.1428571428571428,0.1428571428571428,0.0325329202168861,0.343144848954299,0.1975213013168086,0.2176607281177381,0.209140201394268,0,0,31,630000,2,9.117039,9.690527
486,487,3715,16,7,6,4,4,530.7142857142857,232.1875,2.2857142857142856,0.5181695827725438,0.161507402422611,0.2907133243606998,0.0,0.0296096904441453,0.3125,0.3125,0.25,0.0,0.125,0.215343203230148,0.332436069986541,0.0,0.3176312247644683,0.1345895020188425,1,1,53,673000,5,-3.5264409,9.251068
487,488,14270,48,20,14,4,5,713.5,297.2916666666667,2.4,0.5858444288717589,0.0641205325858444,0.1524176594253679,0.189208128941836,0.0084092501751927,0.4791666666666667,0.1666666666666666,0.1875,0.125,0.0416666666666666,0.0,0.5480028030833918,0.2470217238962859,0.0893482831114225,0.1156271899088998,1,0,42,247000,0,2.9716241,-2.9138207
488,489,7520,21,9,8,3,3,835.5555555555555,358.0952380952381,2.333333333333333,0.4547872340425531,0.0,0.3656914893617021,0.1795212765957446,0.0,0.3809523809523809,0.0,0.4761904761904761,0.1428571428571428,0.0,0.0,0.8710106382978723,0.0731382978723404,0.0,0.0558510638297872,0,0,28,569000,2,9.505269,8.916693
489,490,1815,6,4,4,2,4,453.75,302.5,1.5,0.1377410468319559,0.1322314049586777,0.1239669421487603,0.6060606060606061,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0,0.0,0.8622589531680441,0.0,0.1377410468319559,0.0,1,1,60,30000,5,-4.962325,8.49389
490,491,4290,18,8,7,2,5,536.25,238.33333333333331,2.25,0.0874125874125874,0.0349650349650349,0.3776223776223776,0.4195804195804196,0.0804195804195804,0.0555555555555555,0.0555555555555555,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5804195804195804,0.0,0.4195804195804196,0.0,0,0,31,577000,2,7.8486915,10.272676
491,492,1500,10,4,4,2,3,375.0,150.0,2.5,0.0,0.54,0.3866666666666666,0.0,0.0733333333333333,0.0,0.6,0.2,0.0,0.2,0.0,0.6133333333333333,0.3866666666666666,0.0,0.0,1,1,62,532000,5,-3.1735168,9.839934
492,493,2530,10,6,5,3,4,421.6666666666667,253.0,1.6666666666666667,0.4624505928853755,0.1818181818181818,0.1976284584980237,0.1581027667984189,0.0,0.3,0.4,0.2,0.1,0.0,0.0,0.2608695652173913,0.4624505928853755,0.2766798418972332,0.0,0,0,58,412000,2,7.4019675,11.961393
493,494,11560,48,23,14,4,5,502.60869565217394,240.83333333333331,2.0869565217391304,0.5038927335640139,0.0717993079584775,0.2698961937716263,0.1167820069204152,0.0376297577854671,0.375,0.1458333333333333,0.25,0.0625,0.1666666666666666,0.0,0.5999134948096886,0.2162629757785467,0.0756920415224913,0.1081314878892733,1,1,62,611000,3,-6.2783155,2.7520008
494,495,6175,23,10,9,2,5,617.5,268.4782608695652,2.3,0.3765182186234818,0.1538461538461538,0.0939271255060728,0.3562753036437247,0.0194331983805668,0.3043478260869565,0.3478260869565217,0.0869565217391304,0.1739130434782608,0.0869565217391304,0.0,0.7036437246963563,0.2963562753036437,0.0,0.0,0,0,47,975000,2,8.086686,10.124377
495,496,10235,46,21,15,4,5,487.3809523809524,222.5,2.1904761904761907,0.389838788470933,0.175867122618466,0.3282852955544699,0.0781631656082071,0.0278456277479237,0.2391304347826087,0.3260869565217391,0.2826086956521739,0.0434782608695652,0.108695652173913,0.0,0.7054225696140694,0.1582804103566194,0.063019052271617,0.0732779677576941,1,0,29,243000,0,2.2753296,-1.9096713
496,497,2695,17,8,6,3,3,336.875,158.52941176470588,2.125,0.6493506493506493,0.1948051948051948,0.0,0.0,0.1558441558441558,0.3529411764705882,0.2352941176470588,0.0,0.0,0.4117647058823529,0.0,0.5269016697588126,0.1447124304267161,0.3283858998144712,0.0,0,0,51,739000,1,5.5149155,10.928704
497,498,5915,24,10,9,4,5,591.5,246.45833333333331,2.4,0.2028740490278952,0.081149619611158,0.3922231614539306,0.2958579881656805,0.0278951817413355,0.1666666666666666,0.1666666666666666,0.375,0.1666666666666666,0.125,0.0,0.3271344040574809,0.5342349957734573,0.0676246830092984,0.0710059171597633,0,0,28,647000,2,7.897124,9.675161
498,499,11970,47,22,14,3,5,544.0909090909091,254.68085106382975,2.136363636363636,0.4653299916457811,0.1365914786967418,0.1800334168755221,0.1921470342522974,0.0258980785296574,0.3191489361702128,0.2553191489361702,0.1914893617021276,0.1063829787234042,0.1276595744680851,0.0,0.5710108604845447,0.2994987468671679,0.1294903926482873,0.0,1,1,49,785000,3,-6.18038,2.8550634
499,500,1850,8,3,3,2,2,616.6666666666666,231.25,2.6666666666666665,0.0,0.1459459459459459,0.8540540540540541,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.8540540540540541,0.0,0.1459459459459459,1,0,59,93000,1,3.1460593,7.452593
500,501,9215,37,21,16,3,5,438.8095238095238,249.0540540540541,1.761904761904762,0.5680954964731416,0.1166576234400434,0.0298426478567552,0.2495930548019533,0.0358111774281063,0.4054054054054054,0.2702702702702703,0.027027027027027,0.1351351351351351,0.1621621621621621,0.0,0.7362995116657624,0.1904503526858383,0.0732501356483993,0.0,0,0,57,138000,4,11.952445,-0.5013044
501,502,2870,10,6,6,2,3,478.3333333333333,287.0,1.6666666666666667,0.7212543554006968,0.1829268292682926,0.0958188153310104,0.0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,0.8013937282229965,0.0,0.0,0.1986062717770035,1,0,50,878000,1,0.8982996,8.933858
502,503,3130,9,4,4,3,2,782.5,347.77777777777777,2.25,0.8722044728434505,0.0,0.0,0.1277955271565495,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.4313099041533546,0.0,0.3674121405750798,0.2012779552715655,0,0,63,945000,2,9.616855,9.106142
503,504,3045,8,5,5,3,3,609.0,380.625,1.6,0.180623973727422,0.0,0.458128078817734,0.361247947454844,0.0,0.125,0.0,0.625,0.25,0.0,0.0,0.4433497536945813,0.090311986863711,0.4663382594417077,0.0,1,0,67,669000,1,0.30395058,8.134389
504,505,11675,50,22,15,4,5,530.6818181818181,233.5,2.272727272727273,0.4805139186295503,0.1516059957173447,0.1130620985010706,0.2269807280513918,0.0278372591006423,0.36,0.32,0.1,0.1,0.12,0.0346895074946466,0.6496788008565311,0.2813704496788008,0.0342612419700214,0.0,1,1,25,280000,3,-6.394332,2.9789233
505,506,4855,16,6,5,2,3,809.1666666666666,303.4375,2.6666666666666665,0.811534500514933,0.0,0.1544799176107106,0.0,0.0339855818743563,0.625,0.0,0.1875,0.0,0.1875,0.0,0.3583934088568486,0.0,0.6416065911431514,0.0,0,0,34,507000,2,9.062376,8.921665
506,507,4880,17,9,9,3,3,542.2222222222222,287.05882352941177,1.8888888888888888,0.7377049180327869,0.0,0.2028688524590164,0.0,0.0594262295081967,0.4705882352941176,0.0,0.2352941176470588,0.0,0.2941176470588235,0.0368852459016393,0.625,0.0,0.3381147540983606,0.0,1,0,48,560000,1,1.0621276,8.443429
507,508,3575,18,7,5,3,4,510.7142857142857,198.61111111111111,2.571428571428572,0.5034965034965035,0.0447552447552447,0.3496503496503496,0.0,0.1020979020979021,0.2222222222222222,0.1111111111111111,0.2777777777777778,0.0,0.3888888888888889,0.0,0.3118881118881119,0.4783216783216783,0.2097902097902098,0.0,0,0,35,560000,2,6.912138,9.911443
508,509,2805,11,6,6,2,4,467.5,255.0,1.8333333333333333,0.160427807486631,0.2459893048128342,0.2014260249554367,0.392156862745098,0.0,0.0909090909090909,0.5454545454545454,0.1818181818181818,0.1818181818181818,0.0,0.0,0.4777183600713012,0.5222816399286988,0.0,0.0,1,1,32,673000,5,-4.626917,9.071723
509,510,5725,20,9,9,2,4,636.1111111111111,286.25,2.2222222222222223,0.3903930131004366,0.1205240174672489,0.2270742358078602,0.2620087336244541,0.0,0.3,0.3,0.25,0.15,0.0,0.0,0.6576419213973799,0.3423580786026201,0.0,0.0,1,0,61,299000,1,2.1349955,7.8389826
510,511,6465,22,10,10,3,5,646.5,293.8636363636364,2.2,0.4725444702242846,0.1183294663573085,0.1276102088167053,0.262954369682908,0.0185614849187935,0.3181818181818182,0.2727272727272727,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.0,0.2374323279195669,0.6388244392884764,0.1237432327919566,0.0,0,0,64,660000,2,8.300926,10.093498
511,512,1545,7,5,5,2,4,309.0,220.7142857142857,1.4,0.4919093851132686,0.087378640776699,0.3559870550161812,0.0,0.0647249190938511,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.2880258899676375,0.7119741100323624,0.0,1,1,47,990000,1,3.3936872,10.998749
512,513,11770,45,21,14,4,5,560.4761904761905,261.55555555555554,2.142857142857143,0.2285471537807986,0.1478334749362786,0.3547153780798641,0.2591333899745114,0.0097706032285471,0.1555555555555555,0.2888888888888888,0.3555555555555555,0.1555555555555555,0.0444444444444444,0.2230246389124894,0.326677994902294,0.2718776550552251,0.0,0.1784197111299915,1,0,60,397000,0,2.6313689,-1.7126219
513,514,5200,19,9,7,3,3,577.7777777777778,273.6842105263158,2.111111111111111,0.3519230769230769,0.2057692307692307,0.0,0.4423076923076923,0.0,0.2631578947368421,0.4736842105263157,0.0,0.2631578947368421,0.0,0.0,0.8826923076923077,0.0865384615384615,0.0307692307692307,0.0,0,0,66,465000,2,8.188033,10.214029
514,515,4260,12,6,6,2,3,710.0,355.0,2.0,0.5821596244131455,0.0,0.136150234741784,0.2816901408450704,0.0,0.5833333333333334,0.0,0.1666666666666666,0.25,0.0,0.0,0.7230046948356808,0.2769953051643192,0.0,0.0,0,0,53,826000,2,9.399689,10.273746
515,516,1190,7,3,3,2,3,396.6666666666667,170.0,2.333333333333333,0.6722689075630253,0.2016806722689075,0.0,0.0,0.1260504201680672,0.2857142857142857,0.2857142857142857,0.0,0.0,0.4285714285714285,0.0,0.2016806722689075,0.7983193277310925,0.0,0.0,1,1,61,482000,5,-3.3835583,9.611009
516,517,2665,10,4,4,2,3,666.25,266.5,2.5,0.5797373358348968,0.0,0.3752345215759849,0.0,0.0450281425891182,0.4,0.0,0.4,0.0,0.2,0.0,0.9549718574108818,0.0450281425891182,0.0,0.0,1,1,41,850000,5,-3.0567868,8.408232
517,518,13000,43,23,16,4,4,565.2173913043479,302.3255813953488,1.8695652173913044,0.3,0.115,0.1196153846153846,0.4653846153846154,0.0,0.2790697674418604,0.2790697674418604,0.1395348837209302,0.3023255813953488,0.0,0.0,0.475,0.398076923076923,0.0576923076923076,0.0692307692307692,1,0,27,349000,0,3.2059307,-1.8984547
518,519,1570,9,5,5,3,4,314.0,174.44444444444446,1.8,0.2484076433121019,0.1719745222929936,0.4777070063694267,0.0,0.1019108280254777,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3184713375796178,0.2038216560509554,0.4777070063694267,0.0,1,0,57,154000,1,3.1895833,10.321162
519,520,3695,12,4,4,3,2,923.75,307.9166666666667,3.0,0.8903924221921515,0.1096075778078484,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.1705006765899864,0.2976995940460081,0.5317997293640054,0.0,0.0,0,0,44,296000,2,9.377595,7.9707394
520,521,1520,5,3,3,2,2,506.6666666666667,304.0,1.6666666666666667,0.5131578947368421,0.0,0.4868421052631579,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.4868421052631579,0.5131578947368421,0.0,0.0,1,1,25,269000,5,-5.005406,8.437498
521,522,5010,14,5,5,2,4,1002.0,357.85714285714283,2.8,0.2994011976047904,0.0,0.0898203592814371,0.5988023952095808,0.0119760479041916,0.2857142857142857,0.0,0.1428571428571428,0.5,0.0714285714285714,0.0,0.6407185628742516,0.3592814371257485,0.0,0.0,1,0,40,867000,2,9.706849,8.021154
522,523,14220,50,20,13,4,5,711.0,284.4,2.5,0.5555555555555556,0.1139240506329113,0.040787623066104,0.2742616033755274,0.0154711673699015,0.46,0.26,0.04,0.16,0.08,0.0,0.4219409282700422,0.4071729957805907,0.0759493670886076,0.0949367088607595,1,0,48,222000,0,2.9026833,-2.966571
523,524,2410,6,3,3,2,3,803.3333333333334,401.6666666666667,2.0,0.0871369294605809,0.0,0.2282157676348547,0.6846473029045643,0.0,0.1666666666666666,0.0,0.3333333333333333,0.5,0.0,0.0,0.6846473029045643,0.3153526970954357,0.0,0.0,1,1,38,502000,1,0.33704823,6.5918074
524,525,5800,23,9,8,3,5,644.4444444444445,252.17391304347825,2.555555555555556,0.3448275862068966,0.1293103448275862,0.35,0.1551724137931034,0.0206896551724137,0.217391304347826,0.2608695652173913,0.3478260869565217,0.0869565217391304,0.0869565217391304,0.0,0.3793103448275862,0.6,0.0206896551724137,0.0,1,0,49,446000,1,2.858596,7.134569
525,526,12595,48,20,12,3,5,629.75,262.3958333333333,2.4,0.2397776895593489,0.1599841206828106,0.2842397776895593,0.3017070265978563,0.0142913854704247,0.1458333333333333,0.3333333333333333,0.2916666666666667,0.1666666666666666,0.0625,0.0,0.6034140531957126,0.2219134577213179,0.1746724890829694,0.0,0,0,49,448000,4,10.97887,0.41152355
526,527,7135,21,10,8,3,3,713.5,339.7619047619048,2.1,0.3335669236159775,0.0,0.4562018220042046,0.2102312543798178,0.0,0.2857142857142857,0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.539593552908199,0.3791170287316047,0.0812894183601962,0.0,0,0,55,707000,2,9.385494,10.126591
527,528,2265,7,4,4,2,3,566.25,323.57142857142856,1.75,0.5629139072847682,0.0529801324503311,0.3841059602649007,0.0,0.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.6026490066225165,0.0,0.0,0.3973509933774834,0,0,37,870000,2,8.661142,11.511589
528,529,3640,13,6,5,3,4,606.6666666666666,280.0,2.1666666666666665,0.7623626373626373,0.0329670329670329,0.1593406593406593,0.0,0.0453296703296703,0.5384615384615384,0.0769230769230769,0.1538461538461538,0.0,0.2307692307692307,0.0,0.2843406593406593,0.4065934065934066,0.3090659340659341,0.0,1,0,48,854000,1,2.0984986,8.083374
529,530,14260,56,22,14,4,5,648.1818181818181,254.64285714285717,2.5454545454545454,0.3183730715287517,0.1230715287517531,0.2650771388499299,0.2699859747545582,0.023492286115007,0.2142857142857142,0.2321428571428571,0.2857142857142857,0.1607142857142857,0.1071428571428571,0.0,0.5539971949509116,0.2268583450210378,0.1875876577840112,0.0315568022440392,1,1,51,725000,3,-6.031086,3.1220906
530,531,5270,15,8,6,3,4,658.75,351.3333333333333,1.875,0.5313092979127134,0.0512333965844402,0.3130929791271347,0.1043643263757115,0.0,0.4,0.1333333333333333,0.4,0.0666666666666666,0.0,0.0,0.5740037950664136,0.3747628083491461,0.0512333965844402,0.0,1,0,48,860000,1,0.28065896,7.7631087
531,532,3095,11,5,5,3,4,619.0,281.3636363636364,2.2,0.2035541195476575,0.0,0.3747980613893376,0.4038772213247172,0.0177705977382875,0.2727272727272727,0.0,0.3636363636363636,0.2727272727272727,0.0909090909090909,0.1453957996768982,0.5961227786752827,0.0,0.258481421647819,0.0,1,1,37,734000,5,-3.7089949,8.408508
532,533,1220,6,3,3,2,3,406.6666666666667,203.33333333333331,2.0,0.0,0.2459016393442623,0.7131147540983607,0.0,0.040983606557377,0.0,0.3333333333333333,0.5,0.0,0.1666666666666666,0.0,0.9590163934426228,0.040983606557377,0.0,0.0,1,0,46,272000,1,3.355379,9.575555
533,534,1840,6,4,4,2,3,460.0,306.6666666666667,1.5,0.2717391304347826,0.0,0.2934782608695652,0.4347826086956521,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4076086956521739,0.0,0.592391304347826,0.0,0,0,34,772000,2,7.9511576,12.055375
534,535,2565,8,4,4,2,3,641.25,320.625,2.0,0.428849902534113,0.0,0.5497076023391813,0.0,0.0214424951267056,0.25,0.0,0.625,0.0,0.125,0.0,0.5477582846003899,0.0,0.4522417153996101,0.0,1,1,42,437000,5,-3.8246245,8.182447
535,536,3740,17,8,6,3,4,467.5,220.0,2.125,0.7259358288770054,0.1203208556149732,0.0735294117647058,0.0,0.0802139037433155,0.4117647058823529,0.1764705882352941,0.0588235294117647,0.0,0.3529411764705882,0.0,0.4010695187165775,0.2981283422459893,0.3008021390374331,0.0,0,0,31,905000,2,6.9319243,10.926626
536,537,1495,6,5,5,2,4,299.0,249.16666666666663,1.2,0.1672240802675585,0.2809364548494983,0.1839464882943143,0.3678929765886287,0.0,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.0,0.0,0.4481605351170568,0.5518394648829431,0.0,0.0,0,0,54,662000,2,7.4255915,12.337606
537,538,1275,6,3,3,2,2,425.0,212.5,2.0,0.8705882352941177,0.0,0.0,0.0,0.1294117647058823,0.5,0.0,0.0,0.0,0.5,0.0,0.1294117647058823,0.8705882352941177,0.0,0.0,1,1,65,912000,5,-3.648091,9.487222
538,539,6790,18,7,6,2,3,970.0,377.22222222222223,2.571428571428572,0.4506627393225331,0.0,0.0,0.5228276877761414,0.0265095729013254,0.4444444444444444,0.0,0.0,0.3888888888888889,0.1666666666666666,0.0,0.942562592047128,0.0574374079528718,0.0,0.0,0,0,55,919000,2,9.875029,8.3317375
539,540,8330,27,10,8,3,5,833.0,308.51851851851853,2.7,0.5552220888355343,0.0816326530612244,0.081032412965186,0.2641056422569027,0.0180072028811524,0.4444444444444444,0.1851851851851851,0.1111111111111111,0.1481481481481481,0.1111111111111111,0.0,0.507202881152461,0.4831932773109244,0.0096038415366146,0.0,1,1,42,783000,5,-2.7169209,8.028392
540,541,6210,17,7,7,2,3,887.1428571428571,365.2941176470589,2.4285714285714284,0.7262479871175523,0.0,0.0,0.2576489533011272,0.0161030595813204,0.6470588235294118,0.0,0.0,0.2352941176470588,0.1176470588235294,0.0,0.7101449275362319,0.0,0.0,0.2898550724637681,1,0,27,941000,1,1.6184845,6.240507
541,542,3910,16,7,5,1,4,558.5714285714286,244.375,2.2857142857142856,0.4705882352941176,0.0,0.2966751918158568,0.2046035805626598,0.0281329923273657,0.5,0.0,0.25,0.125,0.125,0.0,1.0,0.0,0.0,0.0,0,0,49,43000,2,7.6969304,10.281606
542,543,4430,11,5,4,2,3,886.0,402.7272727272728,2.2,0.0,0.0,0.1309255079006772,0.8577878103837472,0.0112866817155756,0.0,0.0,0.1818181818181818,0.7272727272727273,0.0909090909090909,0.0,0.2595936794582393,0.7404063205417607,0.0,0.0,0,0,53,460000,2,9.864163,8.738945
543,544,10495,40,21,15,3,5,499.7619047619048,262.375,1.9047619047619049,0.4954740352548832,0.0362077179609337,0.2548832777513101,0.1810385898046689,0.0323963792282039,0.425,0.075,0.25,0.1,0.15,0.0,0.5350166746069557,0.2858504049547403,0.1791329204383039,0.0,0,0,38,813000,4,11.942097,-0.54187244
544,545,13455,46,19,14,4,5,708.1578947368421,292.5,2.421052631578948,0.4362690449646971,0.020066889632107,0.4678558156819026,0.0668896321070234,0.0089186176142697,0.3260869565217391,0.0434782608695652,0.5434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.2742474916387959,0.5384615384615384,0.10182088442958,0.0854700854700854,0,0,50,759000,4,10.567794,0.16073833
545,546,4245,16,9,9,2,5,471.6666666666667,265.3125,1.7777777777777777,0.5053003533568905,0.0706713780918728,0.303886925795053,0.094228504122497,0.0259128386336866,0.375,0.125,0.3125,0.0625,0.125,0.0,0.7832744405182568,0.2167255594817432,0.0,0.0,0,0,57,124000,2,7.8085213,11.550292
546,547,2525,7,3,3,2,3,841.6666666666666,360.7142857142857,2.333333333333333,0.0,0.0,0.3267326732673267,0.6534653465346535,0.0198019801980198,0.0,0.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,0.6534653465346535,0.3465346534653465,0.0,0.0,1,1,52,807000,5,-2.8568225,7.6535926
547,548,2850,9,4,4,3,3,712.5,316.6666666666667,2.25,0.5368421052631579,0.0,0.0,0.4210526315789473,0.0421052631578947,0.4444444444444444,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0421052631578947,0.6842105263157895,0.2736842105263158,0.0,0.0,0,0,39,591000,2,9.29275,9.344964
548,549,6400,18,8,7,3,3,800.0,355.55555555555554,2.25,0.5765625,0.025,0.0,0.3984375,0.0,0.5555555555555556,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.5640625,0.3734375,0.0625,0.0,0,0,62,877000,2,9.703065,9.002881
549,550,4130,14,5,5,3,4,826.0,295.0,2.8,0.2723970944309927,0.0980629539951573,0.2421307506053268,0.387409200968523,0.0,0.2142857142857142,0.2142857142857142,0.2857142857142857,0.2857142857142857,0.0,0.0,0.4794188861985472,0.1331719128329297,0.387409200968523,0.0,1,1,39,637000,5,-2.7219524,8.059534
550,551,5855,19,10,8,3,4,585.5,308.1578947368421,1.9,0.4995730145175064,0.0,0.322801024765158,0.1366353543979504,0.0409906063193851,0.3157894736842105,0.0,0.3684210526315789,0.1052631578947368,0.2105263157894736,0.0,0.762596071733561,0.1434671221178479,0.0,0.0939368061485909,1,1,27,90000,5,-3.91957,8.257412
551,552,2850,18,8,6,2,3,356.25,158.33333333333334,2.25,0.7052631578947368,0.1403508771929824,0.0,0.0,0.1543859649122807,0.2777777777777778,0.2777777777777778,0.0,0.0,0.4444444444444444,0.0,0.6421052631578947,0.3578947368421052,0.0,0.0,1,0,43,299000,1,4.5325603,10.370087
552,553,1200,5,3,2,2,2,400.0,240.0,1.6666666666666667,0.625,0.0,0.375,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.8125,0.0,0.1875,0.0,0,0,46,179000,2,7.239567,12.198687
553,554,4615,16,7,6,3,4,659.2857142857143,288.4375,2.2857142857142856,0.0541711809317443,0.1072589382448537,0.0,0.7908992416034669,0.0476706392199349,0.0625,0.25,0.0,0.4375,0.25,0.0,0.7757313109425785,0.0292524377031419,0.1950162513542795,0.0,1,1,31,413000,5,-3.1153443,7.7422814
554,555,3500,11,5,4,4,3,700.0,318.1818181818182,2.2,0.5571428571428572,0.0,0.2142857142857142,0.2285714285714285,0.0,0.5454545454545454,0.0,0.2727272727272727,0.1818181818181818,0.0,0.0,0.3428571428571428,0.2142857142857142,0.2142857142857142,0.2285714285714285,1,0,38,308000,1,0.81125194,7.7452354
555,556,2505,6,4,3,2,3,626.25,417.5,1.5,0.6586826347305389,0.0,0.0,0.3193612774451098,0.0219560878243512,0.5,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.6806387225548902,0.3193612774451098,0.0,0.0,0,0,51,589000,2,9.790973,10.761863
556,557,6320,21,10,6,4,4,632.0,300.95238095238096,2.1,0.6408227848101266,0.0569620253164556,0.2927215189873418,0.0,0.0094936708860759,0.4285714285714285,0.1428571428571428,0.3809523809523809,0.0,0.0476190476190476,0.0,0.8401898734177216,0.0435126582278481,0.1068037974683544,0.0094936708860759,1,0,64,615000,1,1.9442284,7.862806
557,558,5210,15,6,6,4,5,868.3333333333334,347.3333333333333,2.5,0.2111324376199616,0.0460652591170825,0.1439539347408829,0.5758157389635317,0.0230326295585412,0.1333333333333333,0.1333333333333333,0.2,0.4,0.1333333333333333,0.0,0.1900191938579654,0.5758157389635317,0.2111324376199616,0.0230326295585412,1,1,40,954000,5,-2.770003,7.7139506
558,559,3820,16,8,6,2,5,477.5,238.75,2.0,0.5235602094240838,0.1060209424083769,0.1963350785340314,0.1178010471204188,0.056282722513089,0.3125,0.1875,0.1875,0.0625,0.25,0.0,0.3926701570680628,0.6073298429319371,0.0,0.0,0,0,27,596000,2,6.980663,11.064191
559,560,4560,14,7,6,5,4,651.4285714285714,325.7142857142857,2.0,0.1776315789473684,0.0986842105263157,0.0548245614035087,0.668859649122807,0.0,0.2142857142857142,0.2142857142857142,0.0714285714285714,0.5,0.0,0.0986842105263157,0.0548245614035087,0.668859649122807,0.0855263157894736,0.0921052631578947,0,0,50,594000,2,9.170608,10.238439
